Num,Verb,Class,first_jamo
37034,슬근대,28,ㅅ
37035,슬근슬근하,3,ㅅ
37036,슬근하,9,ㅅ
37037,슬금하,9,ㅅ
37038,슬기롭,35,ㅅ
37039,슬기하,3,ㅅ
37040,슬라이딩하,3,ㅅ
37041,슬럼화되,28,ㅅ
37042,슬럼화하,3,ㅅ
37043,슬렁거리,28,ㅅ
37044,슬렁대,28,ㅅ
37045,슬렁슬렁하,3,ㅅ
37046,슬림하,9,ㅅ
37047,슬림화되,28,ㅅ
37048,슬림화하,3,ㅅ
37049,슬몃거리,28,ㅅ
37050,슬슬하,9,ㅅ
37051,슬어하,3,ㅅ
37052,슬죽하,9,ㅅ
37053,슬쩍하,3,ㅅ
37054,슬퇴하,3,ㅅ
37055,슬퍼하,3,ㅅ
37056,슬풋하,9,ㅅ
37057,슬프,12,ㅅ
37058,슬핏하,9,ㅅ
37059,슬하,9,ㅅ
37060,슬행하,3,ㅅ
37061,슳에하,3,ㅅ
37062,슴벅거리,28,ㅅ
37063,슴벅대,28,ㅅ
37064,슴벅슴벅하,3,ㅅ
37065,슴벅하,3,ㅅ
37066,슴뻑거리,28,ㅅ
37067,슴뻑대,28,ㅅ
37068,슴뻑슴뻑하,3,ㅅ
37069,슴뻑하,3,ㅅ
37070,슴뻑하,9,ㅅ
37071,슴슴하,9,ㅅ
37072,습격하,3,ㅅ
37073,습공하,3,ㅅ
37074,습관화되,28,ㅅ
37075,습관화하,3,ㅅ
37076,습답하,3,ㅅ
37077,습독하,3,ㅅ
37078,습득되,28,ㅅ
37079,습득하,3,ㅅ
37080,습래하,3,ㅅ
37081,습련하,3,ㅅ
37082,습렴하,3,ㅅ
37083,습례하,3,ㅅ
37084,습보하,3,ㅅ
37085,습복하,3,ㅅ
37086,습봉하,3,ㅅ
37087,습사하,3,ㅅ
37088,습살하,3,ㅅ
37089,습생하,3,ㅅ
37090,습성화되,28,ㅅ
37091,습성화하,3,ㅅ
37092,습소하,3,ㅅ
37093,습수하,3,ㅅ
37094,습숙견문하,3,ㅅ
37095,습숙하,3,ㅅ
37096,습습하,9,ㅅ
37097,습승하,3,ㅅ
37098,습시,28,ㅅ
37099,습악하,3,ㅅ
37100,습업하,3,ㅅ
37101,습여성성하,3,ㅅ
37102,습연하,3,ㅅ
37103,습염하,3,ㅅ
37104,습용하,3,ㅅ
37105,습유보과하,3,ㅅ
37106,습유보궐하,3,ㅅ
37107,습유하,3,ㅅ
37108,습윤하,9,ㅅ
37109,습의하,3,ㅅ
37110,습인하,3,ㅅ
37111,습자하,3,ㅅ
37112,습작하,3,ㅅ
37113,습저하,9,ㅅ
37114,습지하,3,ㅅ
37115,습지화되,28,ㅅ
37116,습지화하,3,ㅅ
37117,습직하,3,ㅅ
37118,습진하,3,ㅅ
37119,습집되,28,ㅅ
37120,습집하,3,ㅅ
37121,습처하,3,ㅅ
37122,습철하,3,ㅅ
37123,습취하,3,ㅅ
37124,습포하,3,ㅅ
37125,습하,3,ㅅ
37126,습하,9,ㅅ
37127,습학하,3,ㅅ
37128,습합하,3,ㅅ
37129,승간하,3,ㅅ
37130,승강내기하,3,ㅅ
37131,승강이질하,3,ㅅ
37132,승강이하,3,ㅅ
37133,승강하,3,ㅅ
37134,승겁들,41,ㅅ
37135,승겁들,16,ㅅ
37136,승격되,28,ㅅ
37137,승격하,3,ㅅ
37138,승경도하,3,ㅅ
37139,승계되,28,ㅅ
37140,승계하,3,ㅅ
37141,승공하,3,ㅅ
37142,승관하,3,ㅅ
37143,승극하,3,ㅅ
37144,승급되,28,ㅅ
37145,승급하,3,ㅅ
37146,승기하,3,ㅅ
37147,승낙되,28,ㅅ
37148,승낙하,3,ㅅ
37149,승단하,3,ㅅ
37150,승당하,3,ㅅ
37151,승등하,3,ㅅ
37152,승령하,3,ㅅ
37153,승룡하,3,ㅅ
37154,승륙하,3,ㅅ
37155,승리하,3,ㅅ
37156,승마하,3,ㅅ
37157,승망풍지하,3,ㅅ
37158,승명하,3,ㅅ
37159,승묘하,9,ㅅ
37160,승무되,28,ㅅ
37161,승무하,3,ㅅ
37162,승문하,3,ㅅ
37163,승반하,3,ㅅ
37164,승배하,3,ㅅ
37165,승복하,3,ㅅ
37166,승봉하,3,ㅅ
37167,승부하,3,ㅅ
37168,승사하,3,ㅅ
37169,승상기하하,3,ㅅ
37170,승상접하하,3,ㅅ
37171,승서하,3,ㅅ
37172,승석하,3,ㅅ
37173,승선하,3,ㅅ
37174,승세하,3,ㅅ
37175,승소하,3,ㅅ
37176,승수하,3,ㅅ
37177,승순하,3,ㅅ
37178,승습하,3,ㅅ
37179,승승장구하,3,ㅅ
37180,승승축부하,3,ㅅ
37181,승승하,3,ㅅ
37182,승시하,3,ㅅ
37183,승안순지하,3,ㅅ
37184,승안하,3,ㅅ
37185,승압하,3,ㅅ
37186,승야도주하,3,ㅅ
37187,승야월장하,3,ㅅ
37188,승야하,3,ㅅ
37189,승양하,3,ㅅ
37190,승어부하,9,ㅅ
37191,승운하,3,ㅅ
37192,승위섭험하,3,ㅅ
37193,승유하,3,ㅅ
37194,승윤하,3,ㅅ
37195,승은하,3,ㅅ
37196,승음하,3,ㅅ
37197,승인되,28,ㅅ
37198,승인하,3,ㅅ
37199,승일상래하,3,ㅅ
37200,승일하,3,ㅅ
37201,승임하,3,ㅅ
37202,승자하,3,ㅅ
37203,승작하,3,ㅅ
37204,승재하,3,ㅅ
37205,승적하,3,ㅅ
37206,승전되,28,ㅅ
37207,승전하,3,ㅅ
37208,승절하,9,ㅅ
37209,승접하,3,ㅅ
37210,승종하,3,ㅅ
37211,승좌하,3,ㅅ
37212,승중하,3,ㅅ
37213,승직하,3,ㅅ
37214,승직하,9,ㅅ
37215,승진하,3,ㅅ
37216,승질하,3,ㅅ
37217,승차하,3,ㅅ
37218,승천입지하,3,ㅅ
37219,승천하,3,ㅅ
37220,승첩하,3,ㅅ
37221,승체하,3,ㅅ
37222,승총되,28,ㅅ
37223,승총하,3,ㅅ
37224,승취하,3,ㅅ
37225,승통하,3,ㅅ
37226,승파하,3,ㅅ
37227,승패하,3,ㅅ
37228,승평하,9,ㅅ
37229,승품되,28,ㅅ
37230,승품하,3,ㅅ
37231,승핍하,3,ㅅ
37232,승하,3,ㅅ
37233,승하,9,ㅅ
37234,승하선하,3,ㅅ
37235,승하차하,3,ㅅ
37236,승하하,3,ㅅ
37237,승학하,3,ㅅ
37238,승함하,3,ㅅ
37239,승합하,3,ㅅ
37240,승행하,3,ㅅ
37241,승헌하,3,ㅅ
37242,승혼하,3,ㅅ
37243,승화되,28,ㅅ
37244,승화하,3,ㅅ
37245,승환하,3,ㅅ
37246,승회하,3,ㅅ
37247,승후하,3,ㅅ
37248,승흥하,3,ㅅ
37249,싀스럽,35,ㅅ
37250,시,43,ㅅ
37251,시가전하,3,ㅅ
37252,시가행진하,3,ㅅ
37253,시각대변하,3,ㅅ
37254,시각도래하,3,ㅅ
37255,시각화되,28,ㅅ
37256,시각화하,3,ㅅ
37257,시간하,3,ㅅ
37258,시간화되,28,ㅅ
37259,시강하,3,ㅅ
37260,시거뚱하,9,ㅅ
37261,시거하,3,ㅅ
37262,시건드러지,43,ㅅ
37263,시건방지,43,ㅅ
37264,시걸시걸하,3,ㅅ
37265,시곤하,9,ㅅ
37266,시골스럽,35,ㅅ
37267,시공되,28,ㅅ
37268,시공하,3,ㅅ
37269,시교하,3,ㅅ
37270,시구름하,9,ㅅ
37271,시구무리하,9,ㅅ
37272,시구하,3,ㅅ
37273,시군하,3,ㅅ
37274,시굴하,3,ㅅ
37275,시굼시굼하,9,ㅅ
37276,시굼털터루하,9,ㅅ
37277,시굼하,9,ㅅ
37278,시그둥하,9,ㅅ
37279,시그러지,28,ㅅ
37280,시그름하,9,ㅅ
37281,시그무레하,9,ㅅ
37282,시극하,9,ㅅ
37283,시근거리,28,ㅅ
37284,시근대,28,ㅅ
37285,시근덕거리,28,ㅅ
37286,시근덕대,28,ㅅ
37287,시근덕시근덕하,3,ㅅ
37288,시근벌떡거리,28,ㅅ
37289,시근벌떡대,28,ㅅ
37290,시근벌떡시근벌떡하,3,ㅅ
37291,시근벌떡하,3,ㅅ
37292,시근시근하,3,ㅅ
37293,시근시근하,9,ㅅ
37294,시근하,9,ㅅ
37295,시글대,28,ㅅ
37296,시글버글하,9,ㅅ
37297,시글시글하,9,ㅅ
37298,시금떨떨하,9,ㅅ
37299,시금뻘적하,9,ㅅ
37300,시금시금하,9,ㅅ
37301,시금씁쓸하,9,ㅅ
37302,시금치랑하,9,ㅅ
37303,시금털털하,9,ㅅ
37304,시금트랑하,9,ㅅ
37305,시금하,3,ㅅ
37306,시금하,9,ㅅ
37307,시급하,9,ㅅ
37308,시긋시긋하,9,ㅅ
37309,시기적절하,9,ㅅ
37310,시기하,3,ㅅ
37311,시꺼멍하,9,ㅅ
37312,시꺼멓,39,ㅅ
37313,시꺼메지,28,ㅅ
37314,시껌하,9,ㅅ
37315,시껍하,3,ㅅ
37316,시꾸룸하,9,ㅅ
37317,시끄럽,35,ㅅ
37318,시끄무레하,9,ㅅ
37319,시끈거리,28,ㅅ
37320,시끈시끈하,3,ㅅ
37321,시끌덤벙하,9,ㅅ
37322,시끌렁벅적하,9,ㅅ
37323,시끌벅적거리,28,ㅅ
37324,시끌벅적대,28,ㅅ
37325,시끌벅적하,9,ㅅ
37326,시끌뻑적지근하,9,ㅅ
37327,시끌시끌하,9,ㅅ
37328,시난고난하,3,ㅅ
37329,시납하,3,ㅅ
37330,시누러하,9,ㅅ
37331,시늉하,3,ㅅ
37332,시늑시늑하,9,ㅅ
37333,시니컬하,9,ㅅ
37334,시다림하,3,ㅅ
37335,시다하,9,ㅅ
37336,시달되,28,ㅅ
37337,시달리,28,ㅅ
37338,시달하,3,ㅅ
37339,시답잖,32,ㅅ
37340,시당하,9,ㅅ
37341,시덕거리,28,ㅅ
37342,시덩하,9,ㅅ
37343,시도되,28,ㅅ
37344,시도하,3,ㅅ
37345,시독하,3,ㅅ
37346,시돌하,3,ㅅ
37347,시동하,3,ㅅ
37348,시드럭부드럭하,9,ㅅ
37349,시드럭시드럭하,9,ㅅ
37350,시드레하,9,ㅅ
37351,시드름하,9,ㅅ
37352,시득부득하,9,ㅅ
37353,시득시득하,9,ㅅ
37354,시들,16,ㅅ
37355,시들거리,28,ㅅ
37356,시들대,28,ㅅ
37357,시들마르,45,ㅅ
37358,시들머들하,9,ㅅ
37359,시들먹하,9,ㅅ
37360,시들부들하,9,ㅅ
37361,시들스럽,35,ㅅ
37362,시들시들하,9,ㅅ
37363,시들어뜨리,28,ㅅ
37364,시들어트리,28,ㅅ
37365,시들하,9,ㅅ
37366,시디시,43,ㅅ
37367,시뚝거리,28,ㅅ
37368,시뚝대,28,ㅅ
37369,시뚝하,9,ㅅ
37370,시뚱스럽,35,ㅅ
37371,시뚱하,9,ㅅ
37372,시뜩하,9,ㅅ
37373,시뜻하,9,ㅅ
37374,시래운도하,3,ㅅ
37375,시렁거리,28,ㅅ
37376,시렁시렁하,3,ㅅ
37377,시련하,3,ㅅ
37378,시례하,3,ㅅ
37379,시뢰하,3,ㅅ
37380,시료하,3,ㅅ
37381,시룽거리,28,ㅅ
37382,시룽대,28,ㅅ
37383,시룽새롱하,3,ㅅ
37384,시룽시룽하,3,ㅅ
37385,시륙하,3,ㅅ
37386,시르멍하,9,ㅅ
37387,시르죽,18,ㅅ
37388,시름겹,35,ㅅ
37389,시름맞,32,ㅅ
37390,시름스럽,35,ㅅ
37391,시름없,7,ㅅ
37392,시리,43,ㅅ
37393,시리즈물화하,3,ㅅ
37394,시림하,3,ㅅ
37395,시립하,3,ㅅ
37396,시릿하,9,ㅅ
37397,시마이하,3,ㅅ
37398,시망스럽,35,ㅅ
37399,시먹,44,ㅅ
37400,시먹하,3,ㅅ
37401,시멸하,3,ㅅ
37402,시명하,3,ㅅ
37403,시묘하,3,ㅅ
37404,시무룩하,9,ㅅ
37405,시무하,3,ㅅ
37406,시묵새묵하,3,ㅅ
37407,시문하,3,ㅅ
37408,시물거리,28,ㅅ
37409,시물대,28,ㅅ
37410,시물새물하,3,ㅅ
37411,시물시물하,3,ㅅ
37412,시물하,3,ㅅ
37413,시뭇거리,28,ㅅ
37414,시뭇대,28,ㅅ
37415,시뭇시뭇하,3,ㅅ
37416,시뮬레이션하,3,ㅅ
37417,시뮬레이션화하,3,ㅅ
37418,시미하,3,ㅅ
37419,시민여자하,3,ㅅ
37420,시반하,3,ㅅ
37421,시발하,3,ㅅ
37422,시방하,3,ㅅ
37423,시배하,3,ㅅ
37424,시벌거리,28,ㅅ
37425,시벌떡거리,28,ㅅ
37426,시벌하,3,ㅅ
37427,시범하,3,ㅅ
37428,시병하,3,ㅅ
37429,시복되,28,ㅅ
37430,시복하,3,ㅅ
37431,시봉하,3,ㅅ
37432,시부랑거리,28,ㅅ
37433,시부렁거리,28,ㅅ
37434,시부렁대,28,ㅅ
37435,시부렁시부렁하,3,ㅅ
37436,시부룩하,9,ㅅ
37437,시부적거리,28,ㅅ
37438,시부적대,28,ㅅ
37439,시부적시부적하,3,ㅅ
37440,시부적하,3,ㅅ
37441,시부정하,9,ㅅ
37442,시분거리,28,ㅅ
37443,시분하,3,ㅅ
37444,시분할하,3,ㅅ
37445,시불퉁하,9,ㅅ
37446,시붕거리,28,ㅅ
37447,시비되,28,ㅅ
37448,시비질하,3,ㅅ
37449,시비판하,3,ㅅ
37450,시비하,3,ㅅ
37451,시빙하,3,ㅅ
37452,시뻐하,3,ㅅ
37453,시뻘겅하,9,ㅅ
37454,시뻘겋,39,ㅅ
37455,시뻘게지,28,ㅅ
37456,시뿌옇,40,ㅅ
37457,시뿌예지,28,ㅅ
37458,시쁘,12,ㅅ
37459,시쁘둥하,9,ㅅ
37460,시쁘듬하,9,ㅅ
37461,시쁘장스럽,35,ㅅ
37462,시쁘장하,9,ㅅ
37463,시사담하,3,ㅅ
37464,시사되,28,ㅅ
37465,시사여귀하,3,ㅅ
37466,시사하,3,ㅅ
37467,시산하,3,ㅅ
37468,시산하,9,ㅅ
37469,시살스럽,35,ㅅ
37470,시살하,3,ㅅ
37471,시삼스럽,35,ㅅ
37472,시상하,3,ㅅ
37473,시새,28,ㅅ
37474,시새우,28,ㅅ
37475,시새움하,3,ㅅ
37476,시샘하,3,ㅅ
37477,시생산되,28,ㅅ
37478,시생산하,3,ㅅ
37479,시생하,3,ㅅ
37480,시서느렇,39,ㅅ
37481,시서늘하,9,ㅅ
37482,시선하,3,ㅅ
37483,시설거리,28,ㅅ
37484,시설궂,44,ㅅ
37485,시설대,28,ㅅ
37486,시설되,28,ㅅ
37487,시설떨,16,ㅅ
37488,시설맞,32,ㅅ
37489,시설스럽,35,ㅅ
37490,시설시설하,3,ㅅ
37491,시설하,3,ㅅ
37492,시성그러하,9,ㅅ
37493,시성하,3,ㅅ
37494,시수하,3,ㅅ
37495,시술되,28,ㅅ
37496,시술하,3,ㅅ
37497,시스럽,35,ㅅ
37498,시습하,3,ㅅ
37499,시승하,3,ㅅ
37500,시시거리,28,ㅅ
37501,시시껄렁하,9,ㅅ
37502,시시껍적하,9,ㅅ
37503,시시나하,9,ㅅ
37504,시시닥거리,28,ㅅ
37505,시시닥대,28,ㅅ
37506,시시닥시시닥하,3,ㅅ
37507,시시대,28,ㅅ
37508,시시덕거리,28,ㅅ
37509,시시덕대,28,ㅅ
37510,시시덕시시덕하,3,ㅅ
37511,시시따따하,9,ㅅ
37512,시시범범하,9,ㅅ
37513,시시부렁하,9,ㅅ
37514,시시비비하,3,ㅅ
37515,시시절절하,9,ㅅ
37516,시시콜콜하,9,ㅅ
37517,시시풍덩하,9,ㅅ
37518,시시하,3,ㅅ
37519,시시하,9,ㅅ
37520,시식하,3,ㅅ
37521,시실거리,28,ㅅ
37522,시실대,28,ㅅ
37523,시실시실하,3,ㅅ
37524,시심하,3,ㅅ
37525,시악하,3,ㅅ
37526,시안하,9,ㅅ
37527,시알하,3,ㅅ
37528,시앗질하,3,ㅅ
37529,시애하,3,ㅅ
37530,시야비야하,3,ㅅ
37531,시약불견하,3,ㅅ
37532,시약심상하,3,ㅅ
37533,시약초월하,3,ㅅ
37534,시약하,3,ㅅ
37535,시양자하,3,ㅅ
37536,시양하,3,ㅅ
37537,시어질하,9,ㅅ
37538,시어하,3,ㅅ
37539,시억시억하,9,ㅅ
37540,시언스럽,35,ㅅ
37541,시언하,9,ㅅ
37542,시업하,3,ㅅ
37543,시여하,3,ㅅ
37544,시역하,3,ㅅ
37545,시연하,3,ㅅ
37546,시연하,9,ㅅ
37547,시영하,3,ㅅ
37548,시예하,3,ㅅ
37549,시오하,3,ㅅ
37550,시외하,3,ㅅ
37551,시용하,3,ㅅ
37552,시우,28,ㅅ
37553,시우롱하,9,ㅅ
37554,시운불행하,9,ㅅ
37555,시운전하,3,ㅅ
37556,시운하,9,ㅅ
37557,시울질하,3,ㅅ
37558,시원섭섭하,9,ㅅ
37559,시원스럽,35,ㅅ
37560,시원시원하,9,ㅅ
37561,시원찮,32,ㅅ
37562,시원하,9,ㅅ
37563,시위되,28,ㅅ
37564,시위소찬하,3,ㅅ
37565,시위적거리,28,ㅅ
37566,시위적대,28,ㅅ
37567,시위적시위적하,3,ㅅ
37568,시위하,3,ㅅ
37569,시위화되,28,ㅅ
37570,시위화하,3,ㅅ
37571,시유하,3,ㅅ
37572,시은하,3,ㅅ
37573,시음하,3,ㅅ
37574,시의적절하,9,ㅅ
37575,시의하,3,ㅅ
37576,시이불견하,3,ㅅ
37577,시이불공하,3,ㅅ
37578,시이불시하,3,ㅅ
37579,시이사변하,3,ㅅ
37580,시이사왕하,3,ㅅ
37581,시인되,28,ㅅ
37582,시인하,3,ㅅ
37583,시인하,9,ㅅ
37584,시작되,28,ㅅ
37585,시작하,3,ㅅ
37586,시장멎춤하,3,ㅅ
37587,시장스럽,35,ㅅ
37588,시장질하,3,ㅅ
37589,시장하,3,ㅅ
37590,시장하,9,ㅅ
37591,시장화되,28,ㅅ
37592,시장화하,3,ㅅ
37593,시재하,3,ㅅ
37594,시잭하,3,ㅅ
37595,시적거리,28,ㅅ
37596,시적대,28,ㅅ
37597,시적시적하,3,ㅅ
37598,시적지근하,9,ㅅ
37599,시정되,28,ㅅ
37600,시정하,3,ㅅ
37601,시정하,9,ㅅ
37602,시제품화되,28,ㅅ
37603,시제품화하,3,ㅅ
37604,시제하,3,ㅅ
37605,시조놀이하,3,ㅅ
37606,시조하,3,ㅅ
37607,시종되,28,ㅅ
37608,시종여일하,9,ㅅ
37609,시종일관하,3,ㅅ
37610,시종하,3,ㅅ
37611,시좌하,3,ㅅ
37612,시주그랑하,9,ㅅ
37613,시주하,3,ㅅ
37614,시중들,16,ㅅ
37615,시중하,3,ㅅ
37616,시지근하,9,ㅅ
37617,시지르,26,ㅅ
37618,시지부적하,9,ㅅ
37619,시지부지하,9,ㅅ
37620,시진하,3,ㅅ
37621,시집가,27,ㅅ
37622,시집보내,28,ㅅ
37623,시집살이하,3,ㅅ
37624,시집오,4,ㅅ
37625,시집하,3,ㅅ
37626,시찌구레하,9,ㅅ
37627,시찌구리하,9,ㅅ
37628,시착하,3,ㅅ
37629,시찬하,3,ㅅ
37630,시찰하,3,ㅅ
37631,시창하,3,ㅅ
37632,시찾,17,ㅅ
37633,시책하,3,ㅅ
37634,시척지근하,9,ㅅ
37635,시철하,3,ㅅ
37636,시철하,9,ㅅ
37637,시첨하,3,ㅅ
37638,시청하,3,ㅅ
37639,시초하,3,ㅅ
37640,시추되,28,ㅅ
37641,시추하,3,ㅅ
37642,시축하,3,ㅅ
37643,시출하,3,ㅅ
37644,시취하,3,ㅅ
37645,시측하,3,ㅅ
37646,시츰하,3,ㅅ
37647,시치,28,ㅅ
37648,시치근하,9,ㅅ
37649,시치렁하,9,ㅅ
37650,시치름하,3,ㅅ
37651,시치름하,9,ㅅ
37652,시침바느질하,3,ㅅ
37653,시침질하,3,ㅅ
37654,시침하,3,ㅅ
37655,시침하,9,ㅅ
37656,시커멍하,9,ㅅ
37657,시커멓,39,ㅅ
37658,시커메지,28,ㅅ
37659,시컴시컴하,9,ㅅ
37660,시컴하,9,ㅅ
37661,시컵하,3,ㅅ
37662,시쿰둥하,9,ㅅ
37663,시쿰시쿰하,9,ㅅ
37664,시쿰털터루하,9,ㅅ
37665,시쿰하,9,ㅅ
37666,시크름하,9,ㅅ
37667,시크무레하,9,ㅅ
37668,시크하,9,ㅅ
37669,시큰거리,28,ㅅ
37670,시큰대,28,ㅅ
37671,시큰둥하,9,ㅅ
37672,시큰시큰하,3,ㅅ
37673,시큰하,9,ㅅ
37674,시큼시큼하,9,ㅅ
37675,시큼씁쓸하,9,ㅅ
37676,시큼털털하,9,ㅅ
37677,시큼하,9,ㅅ
37678,시키,28,ㅅ
37679,시타하,3,ㅅ
37680,시탄하,3,ㅅ
37681,시탐하,3,ㅅ
37682,시탕하,3,ㅅ
37683,시태질하,3,ㅅ
37684,시투하,3,ㅅ
37685,시퉁머리스럽,35,ㅅ
37686,시퉁스럽,35,ㅅ
37687,시퉁하,9,ㅅ
37688,시틋하,9,ㅅ
37689,시판되,28,ㅅ
37690,시판하,3,ㅅ
37691,시퍼렁하,9,ㅅ
37692,시퍼렇,39,ㅅ
37693,시퍼레지,28,ㅅ
37694,시펄뚱하,9,ㅅ
37695,시푸녕스럽,35,ㅅ
37696,시푸르,13,ㅅ
37697,시푸르뎅뎅하,9,ㅅ
37698,시푸르둥둥하,9,ㅅ
37699,시푸르딩딩하,9,ㅅ
37700,시푸르죽죽하,9,ㅅ
37701,시풀시풀하,9,ㅅ
37702,시풋하,9,ㅅ
37703,시피하,3,ㅅ
37704,시필하,3,ㅅ
37705,시학하,3,ㅅ
37706,시한하,3,ㅅ
37707,시합하,3,ㅅ
37708,시항하,3,ㅅ
37709,시해되,28,ㅅ
37710,시해하,3,ㅅ
37711,시행되,28,ㅅ
37712,시행하,3,ㅅ
37713,시허옇,40,ㅅ
37714,시허예지,28,ㅅ
37715,시헌하,9,ㅅ
37716,시험뜨기하,3,ㅅ
37717,시험하,3,ㅅ
37718,시험하,9,ㅅ
37719,시현하,3,ㅅ
37720,시혐하,3,ㅅ
37721,시혜하,3,ㅅ
37722,시호하,3,ㅅ
37723,시화되,28,ㅅ
37724,시화하,3,ㅅ
37725,시훈하,3,ㅅ
37726,시훤하,9,ㅅ
37727,시훼하,3,ㅅ
37728,식,18,ㅅ
37729,식각하,3,ㅅ
37730,식감하,3,ㅅ
37731,식거하,3,ㅅ
37732,식겁하,3,ㅅ
37733,식고하,3,ㅅ
37734,식공하,3,ㅅ
37735,식균하,3,ㅅ
37736,식금하,3,ㅅ
37737,식노하,3,ㅅ
37738,식뇨하,3,ㅅ
37739,식달하,9,ㅅ
37740,식려하,3,ㅅ
37741,식록하,3,ㅅ
37742,식리하,3,ㅅ
37743,식림하,3,ㅅ
37744,식립하,3,ㅅ
37745,식멸하,3,ㅅ
37746,식모살이하,3,ㅅ
37747,식모하,3,ㅅ
37748,식목하,3,ㅅ
37749,식물화되,28,ㅅ
37750,식물화하,3,ㅅ
37751,식미하,9,ㅅ
37752,식민지화되,28,ㅅ
37753,식민지화하,3,ㅅ
37754,식민하,3,ㅅ
37755,식민화하,3,ㅅ
37756,식변하,3,ㅅ
37757,식별되,28,ㅅ
37758,식별하,3,ㅅ
37759,식보하,3,ㅅ
37760,식부하,3,ㅅ
37761,식불감미하,9,ㅅ
37762,식불감하,9,ㅅ
37763,식불하,3,ㅅ
37764,식사하,3,ㅅ
37765,식산하,3,ㅅ
37766,식산흥업하,3,ㅅ
37767,식상하,3,ㅅ
37768,식소사번하,9,ㅅ
37769,식송하,3,ㅅ
37770,식수조림하,3,ㅅ
37771,식수하,3,ㅅ
37772,식식거리,28,ㅅ
37773,식식대,28,ㅅ
37774,식식하,3,ㅅ
37775,식언하,3,ㅅ
37776,식용되,28,ㅅ
37777,식용하,3,ㅅ
37778,식원복하,3,ㅅ
37779,식위하,3,ㅅ
37780,식육하,3,ㅅ
37781,식음하,3,ㅅ
37782,식자되,28,ㅅ
37783,식자하,3,ㅅ
37784,식장되,28,ㅅ
37785,식장하,3,ㅅ
37786,식재하,3,ㅅ
37787,식전복하,3,ㅅ
37788,식정하,3,ㅅ
37789,식종하,3,ㅅ
37790,식지하,3,ㅅ
37791,식차하,3,ㅅ
37792,식천하,3,ㅅ
37793,식청하,3,ㅅ
37794,식칼질하,3,ㅅ
37795,식탐하,3,ㅅ
37796,식통하,3,ㅅ
37797,식판하,3,ㅅ
37798,식품화되,28,ㅅ
37799,식품화하,3,ㅅ
37800,식화하,3,ㅅ
37801,식후복하,3,ㅅ
37802,식희하,3,ㅅ
37803,식히,28,ㅅ
37804,신,18,ㅅ
37805,신간되,28,ㅅ
37806,신간하,3,ㅅ
37807,신개간하,3,ㅅ
37808,신개발하,3,ㅅ
37809,신개축하,3,ㅅ
37810,신개하,3,ㅅ
37811,신건축되,28,ㅅ
37812,신건축하,3,ㅅ
37813,신검하,3,ㅅ
37814,신격하,3,ㅅ
37815,신격화되,28,ㅅ
37816,신격화하,3,ㅅ
37817,신계하,3,ㅅ
37818,신고되,28,ㅅ
37819,신고스럽,35,ㅅ
37820,신고하,3,ㅅ
37821,신공하,3,ㅅ
37822,신괴하,9,ㅅ
37823,신교하,3,ㅅ
37824,신교하,9,ㅅ
37825,신구하,3,ㅅ
37826,신국하,3,ㅅ
37827,신근하,3,ㅅ
37828,신근하,9,ㅅ
37829,신급하,9,ㅅ
37830,신기,28,ㅅ
37831,신기누설하,3,ㅅ
37832,신기롭,35,ㅅ
37833,신기스럽,35,ㅅ
37834,신기하,3,ㅅ
37835,신기하,9,ㅅ
37836,신납하,3,ㅅ
37837,신단하,3,ㅅ
37838,신도시화되,28,ㅅ
37839,신도시화하,3,ㅅ
37840,신독하,3,ㅅ
37841,신둥부러지,43,ㅅ
37842,신둥지,43,ㅅ
37843,신들거리,28,ㅅ
37844,신들대,28,ㅅ
37845,신들리,28,ㅅ
37846,신들신들하,3,ㅅ
37847,신랄하,9,ㅅ
37848,신람하,3,ㅅ
37849,신려하,3,ㅅ
37850,신령스럽,35,ㅅ
37851,신령하,9,ㅅ
37852,신로하,3,ㅅ
37853,신뢰하,3,ㅅ
37854,신리하,3,ㅅ
37855,신림하,3,ㅅ
37856,신립되,28,ㅅ
37857,신립하,3,ㅅ
37858,신망하,3,ㅅ
37859,신멸하,3,ㅅ
37860,신명스럽,35,ㅅ
37861,신명지,43,ㅅ
37862,신명하,9,ㅅ
37863,신묘막측하,9,ㅅ
37864,신묘불측하,9,ㅅ
37865,신묘하,9,ㅅ
37866,신묵하,3,ㅅ
37867,신문팔이하,3,ㅅ
37868,신문하,3,ㅅ
37869,신미하,9,ㅅ
37870,신밀하,9,ㅅ
37871,신박하,3,ㅅ
37872,신박하,9,ㅅ
37873,신발견하,3,ㅅ
37874,신발명되,28,ㅅ
37875,신발명하,3,ㅅ
37876,신발하,3,ㅅ
37877,신방하,3,ㅅ
37878,신백하,3,ㅅ
37879,신보하,3,ㅅ
37880,신복하,3,ㅅ
37881,신봉되,28,ㅅ
37882,신봉하,3,ㅅ
37883,신부례하,3,ㅅ
37884,신부하,3,ㅅ
37885,신불림하,3,ㅅ
37886,신비롭,35,ㅅ
37887,신비스럽,35,ㅅ
37888,신비하,9,ㅅ
37889,신비화되,28,ㅅ
37890,신비화하,3,ㅅ
37891,신빙되,28,ㅅ
37892,신빙하,3,ㅅ
37893,신사하,3,ㅅ
37894,신사하,9,ㅅ
37895,신산스럽,35,ㅅ
37896,신산하,9,ㅅ
37897,신색하,3,ㅅ
37898,신생하,3,ㅅ
37899,신서하,3,ㅅ
37900,신서하,9,ㅅ
